retailer_id,product_brand,review_title,author_id,review_date,mark,review_txt,product,product_id
AMAZON_fr,L'Oréal,EXPERT BLANC GRIS ARGENT 15OOML,amzn1.account.AE6BNU6NHJSHLYZEXIDZUCQCQ3RA,24 juillet 2013,"5,0","ECONOMIQUE PAR SA GRANDE CONTENANCE. EFFICACE POUR LES CHEVEUX BLANCS OU GRIS.
BRILLANCE ASSUREE. JE RECOMMANDE VIVEMENT CE PRODUIT.
SCHAMPOING SILVER  EXPERT LE MUST !!!!!",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Bon produit,amzn1.account.AEDRLFJGFXQVTBMONNQVVX26KFKA,15 février 2019,"5,0",Bon produit et excellent rapport qualité prix,L'Oréal Professionnel - Masque-Eclat pour Cheveux Méchés - 500 ml,2420
AMAZON_fr,L'Oréal,,,,,,L'Oréal Professionnel - Shampooing Absolut Repair Lipidium 500ml shampooing reconstructeur instantané,18165
AMAZON_fr,L'Oréal,Bon rapport qualité-prix,amzn1.account.AFVC4EC6SOKTN342ZM46VFNZBWZQ,1 mars 2019,"4,0",Un peu compliqué à bien utilisé mais efficace.,L'Oréal Professionnel - Crème Coiffante pour Cheveux Homme - CLAY - 50ml,13795
AMAZON_fr,L'Oréal,À recommander,amzn1.account.AENATNA6QEYVNF4GXWDD24FCSVKQ,8 janvier 2019,"5,0",Bon produit.,L'Oréal Paris Progress Homme Gel de Repigmentation Naturelle Coloration Cheveux Blancs,420337001
AMAZON_fr,L'Oréal,Pour avoir une coupe parfaite!,amzn1.account.AELR57ELWBCX4NE26LBQDNH444AA,19 décembre 2018,"5,0",Très bonne cire pour sculpter vos cheveux,L'Oréal Professionnel - Pâte Fibreuse Sculptante pour Cheveux - Sculpte - 150 ml,13813
AMAZON_fr,L'Oréal,Le meilleurs,amzn1.account.AEQXHRM7JTUE2C47PRZNJUYVEPOQ,14 juin 2018,"5,0",Meilleur soin de la gamme serie expert et le prix est imbattable ! Vue beaucoup plus cher sur des sites de vente privée.,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,null
AMAZON_fr,L'Oréal,Super produit,amzn1.account.AFJHD6U2FZJP5ITUROHOMUAP43CQ,18 juillet 2018,"5,0","Ce spray fixant est efficace, mon coiffeur l'utilise depuis des années et c'est pour cela que je suis venu à en acheter à la place des produits de grande surface. Il résiste plutot bien à l'humidité.
Le format spray évite de se retrouver dans un nuage de produit fixant quand on l'applique contrairement à la laque en bombe,
l'odeur n'est pas trop forte et relativement ""neutre"" (pas d'odeur de parfum feminin ou au contraire d'aftershave comme certains produits)",L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,4347
AMAZON_fr,L'Oréal,Pour masquer des cheveux blancs parsemés !!,amzn1.account.AFZGXRZXU3KXQXJWLEYZHSRG5NHQ,2 mars 2019,"5,0","Mon mari a testé ponctuellement ce gel repigmenrant l’oreal Progress homme.. je dis bien ponctuellement car à 45 ans, il aime bien ses cheveux blancs, il faut dire qu’ils sont très parsemés.

Ce gel cache ces derniers en s’oxydent légèrement une fois appliqué, en résulte une coloration grisâtre, très discrète qui s’estompe après quelques shampooings.

Parfait pour les bruns ou châtains foncés, il faut oublié le concept sur une chevelure très grise voir blanche car le résultat ne sera pas heureux (pour ne pas dire très moche).

Mon mari a changé d’avis sur l’idée qu’il se faisait du produit car pour lui, les hommes qui se retrouvent Noir corbeau ou Bordeaux après une couleur, c’est rédhibitoire !! Et ridicule.

Les hommes ont la chance de souvent bien porter le cheveu gris , pourquoi s’en priver !!

Pour en revenir à la pose, sur cheveux secs parfaitement propres ou bien essuyés après un shampoing , on applique ce gel et on laisse sécher normalement.
L’image sur le packaging rend parfaitement car le résultat est très proche ... il faut prendre en compte les variables de couleurs de cheveux.

Dernier point, mon mari nage tous les jours, aucune surprise à attendre en sortant d’une eau chlorée.... pas de cheveux vertes ou violets !!! Un bon point !!",L'Oréal Paris Progress Homme Gel de Repigmentation Naturelle Coloration Cheveux Blancs,420337001
AMAZON_fr,L'Oréal,"bb crème l'oreal....teintée ,",amzn1.account.AGIFHJ3I2IGG6SYRUTE64N5I3FIA,23 avril 2018,"5,0","Très bonne crème,  j'ai la peau sèche....et elle me va parfaitement...l'hiver je prends la teinte la plus claire,  l'hiver je prends la mate,  elle n'est pas trop foncée, ça fait très naturel, et elle cache les petits défauts de la peau,  de plus indice 20....et très agréable...légére... très satisfaite du produit..",L'Oréal Paris - Glam Nude BB Cream Peau Claire à Médium Perfectrice de Teint 5 en 1,3.60052E+12
AMAZON_fr,L'Oréal,Très très bon produit.,amzn1.account.AFIFLOQOBNVQVSGUWUBBXWJZUM5Q,12 août 2018,"4,0",Je recommande ce soir qui est le.plus efficace que j'ai testé. Seul point négatif... le prix.,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,E22289
AMAZON_fr,L'Oréal,Ne pas s’attendre un effet « zéro matière »,amzn1.account.AF5PITBQ4LIKMHFQDQP3IDO4RPJQ,9 avril 2018,"3,0",Palette sympathique mais si vous souhaitez avoir un effet « zéro matière » alors passez votre chemin en revanche si cela ne vous dérange pas que l’on voit très clairement que vous porter du correcteur alors elle sera certainement faite pour vous :-),L'Oréal Paris Sourcils Palette Fond de Teint Total Cover Teinte Universelle,3.60052E+12
AMAZON_fr,L'Oréal,BON PRODUIT,amzn1.account.AEJM4K3PKO633UJQWJ7QOYZAFDAQ,1 juin 2018,"5,0",C'EST UN TRES BON PRODUIT EFFICACE NE LAISSE PAS DE TRACE SUR LE VISAGE LA PEAU A MEILLEUR ASPECT JE RECOMMANDE,Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,3.60052E+12
AMAZON_fr,L'Oréal,"Très pratique, je recommande",amzn1.account.AEUFKUTDAAIGLSPMVBNDGSZRBWBQ,23 septembre 2018,"4,0",J'ai les cheveux blancs et utilise depuis des années ce shampoing.  Mes cheveux sont magnifiques suivant les dires des coiffeuses qui me font les coupes. Mes cheveux sont blancs mais pas jaunes???? pas secs pourtant je fais des shampoing tous les 3 jours max. Je recommande vivement ce produit.,L’Oréal Magnesium Silver Shampooing 500 ml,null
AMAZON_fr,L'Oréal,Tres bon produit,amzn1.account.AEFDYB7ATZDY77X5OLQB6RTLNLZQ,2 août 2017,"5,0",Vraiment un tres bon produit javais les cheveux sec du a un shampooing dune autre marque qui ma tuer les cheveux et le soleil aussi. En une seule application jai sentis deja la difference sous la douche. Jai combiné masque et shampooing de la meme gamme le top,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,55521
AMAZON_fr,L'Oréal,SUPER PRODUIT,amzn1.account.AERJBXIGBY5ZC74GGFZ6CQHLYDVA,20 avril 2015,"5,0","Un produit top pour les blondes, méchées ....... parfait cheveux doux, faciles à coiffer, et éclat du blond parfait. Déjaunisseur TOP mais ne pas trop laisser poser 'reflets bleus°...",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Très bon produit,amzn1.account.AFDHQQLZ2CJYDINNT5QT2S3LULAA,29 décembre 2018,"5,0","Je suis  ravie pour une première  fois .
Tres bon anti cerne est très crémeux mais a bien étalé avec  le fond de teint",L'Oréal Paris Sourcils Palette Fond de Teint Total Cover Teinte Universelle,3.60052E+12
AMAZON_fr,L'Oréal,cinq étoile pour ce produit; super,amzn1.account.AF2LBTPFJNUD2SIIRJKXWRH7SQFQ,2 février 2019,"5,0",très bien,L'Oréal Professionnel Mythic Oil Huile Nutritive 100 ml,LOR0007
AMAZON_fr,L'Oréal,Magique !!,amzn1.account.AESFKBX7J54WS7APBVU5JJQZVYNQ,17 mars 2018,"5,0","Je recommande +++++ !!! J'ai acheté le shampoing, le masque et l'huile... et bien pour la première fois en 15 ans, je ne regrette pas mon achat ! J'ai essayé un tas de produits pour réparer mes cheveux et donner corps à mes cheveux fins mais sans succès. Or la, mes cheveux sont super doux, légers et brillants. Quelle facilité au moment du brushing!! J'étais toujours obligé de passer 36 fois pour lisser mais là non et pour la premiere fois je n'ai pas eu besoin d'utiliser mon fer à lisser après. C'est ma coiffeuse qui sera ravie de l'apprendre lol. Franchement je n'en reviens pas. Je l'ai acheté suite aux commentaires et à mon grand étonnement je suis moi aussi surprise et ravie de cette gamme de produits. En plus ça sent boooonnnn ! Vraiment top !",L'Oréal Professionnel - Shampooing Absolut Repair Lipidium 500ml shampooing reconstructeur instantané,18165
AMAZON_fr,L'Oréal,Recommande.,amzn1.account.AFKNKUJ7VG5UZHPEWB5OBPWLGGGA,24 mars 2016,"3,0","J'ai reçu le produit avec 2 jours en avance par rapport au délai.
Simplement ce dernier doit provenir d'allemagne car meme si le bidon est en Français, il y a une grosse étiquette allemande collé sur le coté collé du bidon. (visiblement ce sont les conseils d'utilisations).
Pas de souci pour moi, mais faut le savoir.",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,shampoing,amzn1.account.AEKKVGKHXX4QWAVCWCYJLALBMGLA,5 juin 2018,"5,0",tres bon rapport qualité prix  et tres satisfaite du shampoing  pour cheveux colorés  je l évalue 10 sur 10  et je le recommande a tous clients pour cheveux  colorés,"L'OREAL PROFESSIONNEL A-OX  Vitamino fixateur de couleur Shampooing ,1500 ml",null
AMAZON_fr,L'Oréal,Huile nutritive mythic oïl.,amzn1.account.AH6ITJYRCWW6BXCCTHHEPIYAGC5Q,7 octobre 2017,"5,0","Très bon produit, nourrit sans graisser. Je rachèterai ce produit qui convient très bien à mes cheveux secs. De plus l'odeur est très agréable.",L'Oréal Professionnel Mythic Oil Huile Nutritive 100 ml,LOR0007
AMAZON_fr,L'Oréal,tres bon shampoing,amzn1.account.AFEUZJV3Y3LUR5VOG2AWFZLNANSQ,7 septembre 2017,"5,0","Ce shampoing violet marche bien sur mes colorations blondes, il atténue le doré que je n'aime pas! je le recommande",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Shampoing sliver,amzn1.account.AGZTDAUIZ4YZQ3YYTCX6NXASTOEA,17 janvier 2018,"4,0","Excellent produit de loréal pour blanchir les cheveux méchées trop jaunit. Idéal en deuxième shampoing. Texture agréable, rend légèrement les cheveux secs faire un soin après. Je recommandes.",L' Oréal Professionnel Shampooing Magnésium Silver Éclat pour cheveux gris et blancs 300 ml,2525503
AMAZON_fr,L'Oréal,Une bonne alternative au gel,amzn1.account.AGMYIQNN7QS6HIIDILR6XOY52XTA,4 décembre 2016,"4,0",Cette crème est une bonne alternative au gel. Maintient bien les cheveux en place tout en laissant les cheveux souples. Effet naturel. Vraiment bien sur cheveux courts.,L'Oréal Professionnel - Crème de Coiffage pour Homme - Finition Mat - Homme by L'Oreal Professionnel Matt - 80ml,13809
AMAZON_fr,L'Oréal,Réaction d'intolérance,amzn1.account.AFCM45KVLZEOIDFRSYHMWBPYF7GQ,12 décembre 2017,"1,0","Très déçue - réactions de la peau - dartres - pas bien tolérée du tout - A 72 ans c'est la première fois que j'ai ce souci avec une crème visage.
Si c'était possible j'en demanderais le remboursement ! !!!
Je souhaiterais contacter le vendeur !",L'Oréal Paris Age Perfect Golden Age Soin Jour Anti-Relâchement & Eclat 50 ml,3.60052E+12
AMAZON_fr,L'Oréal,Décoloration,amzn1.account.AEGJAYPCQXCWN26XKRLYB4EAPEJQ,27 janvier 2019,"5,0",Très bon produit professionnels je ne regrette absolument pas de l'avoir commander merci amazon,"L’Oréal blond Studio Poudre multitechnique 1 pièce, 500 g",96325054
AMAZON_fr,L'Oréal,mauvais,amzn1.account.AE5KP2AJ6IE4XE3WNUNYMRMHDFZQ,25 septembre 2018,"1,0",produit pas conforme aux attente c'est de l'eau ca ne tient rien,L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,4347
AMAZON_fr,L'Oréal,Shampoing Pro,amzn1.account.AF2S46HKQJVBBTWB36ZD6WQOUPQQ,23 mars 2014,"5,0","Nous avons enfin trouvé à un prix très compétitif.
Très efficace pour redonner éclat et reflet aux cheveux blancs ou poivre et sel.",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Bon produit,amzn1.account.AHYK7JBBAE3OSV5ESHUYSVKODSQQ,22 mars 2017,"3,0",Je l'ai testé ce week-end il est cool ! Mais je ne suis pas restée assez longtemps pour donner un avis complet avec plus de précision mais vue le prix je ne vais pas me plaindre !!!,L'Oréal Paris Infaillible Base de Maquillage Primer - 35 ml,45269
AMAZON_fr,L'Oréal,très bon produit,amzn1.account.AEMFX3TTWVOHY46NFMGLUCD7AW5A,4 mai 2018,"5,0","très bon produit
ne colle pas, tiens longtemps, un peu cher cependant. a recommander pour ceux qui ne veulent pas utiliser du gel mais plutôt de la  pâte",L'Oréal Professionnel - Pâte Fibreuse Sculptante pour Cheveux - Sculpte - 150 ml,13813
AMAZON_fr,L'Oréal,Bilan après 6 semaines de traitement,amzn1.account.AFKGF54ZV5ACPOYXQH4FVR76YQ4Q,29 mai 2017,"3,0","Je ne suis pas très convaincue.J'ai voulu vraiment faire les six semaines afin d'avoir un avis objectif.Cela revient cher au final , la chute a peut être diminué, et encore j'e n'en suis pas très certaine , mais c'est tout.Je ne réutiliserai pas je crois.",L'Oréal Professionnel Programme Avancé Anti-chute Double Action Aminexil Advanced à l'Oméga-6 Nutri Complexe et Aminexil Série Expert 10x6ml,55792
AMAZON_fr,L'Oréal,Le meilleur,amzn1.account.AGHGPN4WLMHOKTMNGBF7R3XQOFPQ,22 avril 2017,"5,0","Ne laisse pas de mèches bleues, le meilleur testé jusqu'à présent.
Laisser poser  minimum 10 minutes pour un bon résultat",L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,E22289
AMAZON_fr,L'Oréal,Produit ne fonctionnant pas,amzn1.account.AEQ23SNHQUXT7JH7VXZVCM3GIGBQ,29 janvier 2019,"1,0","J'ai reçu ce tube de bel avec un scotch sommaire pour tenir le capuchon. Je me suis demandé s'il n'était pas reconditionné.
Tentant de l'utiliser, je m'aperçois que le  mécanisme du tube ne fonctionne pas. Mes soupçons étaient donc bon.
Je déconseille ce vendeur et suis très surpris de recevoir ce type de produit défectueux par le biais d'Amazon.",L'Oréal Professionnel - Crème de Coiffage pour Homme - Finition Mat - Homme by L'Oreal Professionnel Matt - 80ml,13809
AMAZON_fr,L'Oréal,Super produit,amzn1.account.AEORHC6OPS2GJKPBNXKUS3IPW2IA,4 novembre 2015,"5,0",J'utilise ce masque depuis de nombreuses années et il est génial. Mes cheveux sont beaucoup plus souples doux et nourries j'ai réussi à retrouver une qualité de cheveux sur mes pointes abîmées. Je le recommande à utiliser à chaque shampoing si les cheveux sont abîmés mais uniquement sur les pointes car aux racines il graisse les cheveux.,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,55521
AMAZON_fr,L'Oréal,bon produit,amzn1.account.AHSGUY4TIBRAPLUEISWOTYTK2V2Q,19 août 2013,"5,0","odeur agréable, ne laisse pas les cheveux poisseux, facile à utiliser grâce au roll on, bon rapport qualité prix je ne peux pas encore me prononcer sur l'efficacité car le délai d'utilisation est encore trop court mais produit très agréble",L'Oréal Professionnel Anti-Chute Aminexil 42 Ampoules de 6 ml,18167
AMAZON_fr,L'Oréal,Je recommande !,amzn1.account.AGFYOPFBSHTIPQZB6IT7LUNRGROQ,3 octobre 2018,"4,0","Dupe du better than sex de too faced ! J’adore ce mascara et dieu sait que je suis difficile. Volume et longueur. Accentue davantage le volume que la longueur.

Je ne mets pas 5 étoiles parce que ce n’est pas le mascara parfait pour tous les cils.

Pour infos : j’ai des cils longs et fournis. Ils ne sont pas tout droit.","L'Oréal Paris - Mascara Paradise (01) Noir 6,4ml",3.60052E+12
AMAZON_fr,L'Oréal,Bon produit,amzn1.account.AG3OL42FWKIFAFUC45XH5SOIGIOA,15 juin 2016,"4,0",Bon produit mais je m'attendais à une autre teinte de la marque. J'avais un ancien tube identique mais la teinte n'était pas la même. Mais enfin bonne texture quand même je le recommande.,L'Oréal Paris - Glam Nude BB Cream Peau Claire à Médium Perfectrice de Teint 5 en 1,3.60052E+12
AMAZON_fr,L'Oréal,Il n'y a pas d'âge pour prendre soin de sa peau,amzn1.account.AHC73AZEINMXMTENCFJPI3GAV36A,27 février 2016,"4,0","« Pour peaux très matures ou ternes » : comprenez pour dames à partir de 60 ans dont la peau a naturellement pris quelques rides et manque d'éclat.
L'Oréal a pensé à ces femmes coquettes, soucieuses de prendre soin de leur visage et on les comprend, on les approuve. .
Elle a été testée par une dame de 69 ans dans mon entourage.

Le produit a presque tout pour plaire :
 - Un joli packaging pour une contenance de 50ml (on n'a pas l'impression d'avoir été volé),
 - La couleur de la crème est rosée, elle donne envie d'être étalée sur le visage,
 - Sa texture est ni trop fluide ni trop dense. On a plaisir à l'appliquer sur le visage, elle est bien absorbée par la peau. Pas d'impression de lourdeur sur le visage.
 - Elle est hydratante.
 - Son parfum est délicat, très discret, léger, juste ce qu'il faut pour donner envie d'en remettre.

Pour l'effet anti-relâchement, il est trop tôt pour en parler. Un mois ne suffit pas pour se prononcer. Il faut quand même garder à l'esprit qu'aucune crème n'est miraculeuse.
Que peut-on reprocher à ce produit ?
 - La longue liste des produits qui entrent dans sa composition, c'est vrai que c'est assez impressionnant, mais c'est malheureusement le cas pour beaucoup de cosmétiques de nos jours. A moins que vous soyez radicalement opposé à cette composition, le produit est très satisfaisant",L'Oréal Paris Age Perfect Golden Age Soin Jour Anti-Relâchement & Eclat 50 ml,3.60052E+12
AMAZON_fr,L'Oréal,Excellent spray !,amzn1.account.AH7OODLAIV4OECSBZ37UQAB7ZV5Q,10 octobre 2017,"5,0","Le meilleur de tous ! fixe sans dessécher, sans alourdir, s'élimine très bien au brossage.
Laisse le cheveux brillant. Pour toutes celles qui veulent ""se coiffer"".
Je recommande...",L'Oréal Professionnel Tecni Art Fix Design Spray 200ml,4347
AMAZON_fr,L'Oréal,x-tenso,amzn1.account.AG744L6AFBGYSWV75BF5ZKKK3DEQ,1 février 2018,"5,0","C'est un produit qu'utilisait mon coiffeur. Comme il ne faut pas être Einstein pour utiliser ce produit, je l'ai commandé et le résultat est parfait.",L'Oréal Professionnel Crème de Lissage Cheveux Sensibilisés 250 ml,3.47463E+12
AMAZON_fr,L'Oréal,Excellent produit !,amzn1.account.AF2AZNP4TBIQY2EPPDVDUITLKHYQ,13 mai 2018,"5,0",Excellent produit ! Qui m'est toujours très utile je n'est rien à en redire si ce n'est que je le recommande.,L'Oréal Professionnel - Pâte Fibreuse Sculptante pour Cheveux - Sculpte - 150 ml,13813
AMAZON_fr,L'Oréal,Avis sur Shampoing L'Oréal,amzn1.account.AE4EZMK3PWJILD5UNRK67MCCZMEA,26 septembre 2013,"5,0","Ce shampoing est parfait pour les cheveux blancs. Il redonne du brillant et lutte contre le jaunissement.
Je connaissais le produit avant de le commander sur amazone.
Aucun problème de livraison",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,Très bon produit,amzn1.account.AHJ26J34T5FO7HH4D762O374IR6Q,21 février 2019,"5,0",Blonde décolorée depuis pas mal d’année je suis ravie de ce produit qui n’altere pas mes cheveux et au contraire les embellie tout en les déjaunissant. Très satisfaite c’est d’ailleurs le 3ème que je commande.,L'OREAL PROFESSIONNEL O Vitamino Color Crème Correctrice Blonde 150 ml,E22289
AMAZON_fr,L'Oréal,Sans surprise,amzn1.account.AEYI43YISGFMGIX3VVFVTSO5FKQA,20 septembre 2016,"5,0","Tres bon produit, utilisation régulière pour ce produit que je trouvais habituellement en coopérative de coiffeur ou chez mon coiffeur",L'Oréal Professionnel - Pâte Fibreuse Sculptante pour Cheveux - Sculpte - 150 ml,13813
AMAZON_fr,L'Oréal,mauvaise contenance,amzn1.account.AHTXBPCJJ4CPGAWSLHHOVFUTFSSQ,1 mai 2018,"1,0","l'article que j'ai reçu n'était pas d'une contenance de 1500ml mais de 500ml.
Je suis très déçue.
je l'ai donc retournée",L' Oréal Professionnel Shampooing Magnésium Silver Éclat pour cheveux gris et blancs 300 ml,2525503
AMAZON_fr,L'Oréal,,,,,,"L'OREAL PROFESSIONNEL A-OX  Vitamino fixateur de couleur Shampooing ,1500 ml",null
AMAZON_fr,L'Oréal,Mauvais produit livrés !,amzn1.account.AFX3W7YSS4YCJNKR5CGWZ4G542DA,10 février 2018,"1,0",Malheureusement malgré le le prix très intéressant j'ai du retourner le produits car j'ai reçu une bouteille de 500 ml et non de 1500 ml,L' Oréal Professionnel Shampooing Magnésium Silver Éclat pour cheveux gris et blancs 300 ml,2525503
AMAZON_fr,L'Oréal,Génial,amzn1.account.AHKKUIXVJDHJ47Z4V3SH727E4DPQ,9 juin 2018,"4,0",Floute bien les ports et permet détaler très facilement le fond de teint,L'Oréal Paris Infaillible Base de Maquillage Primer - 35 ml,45269
AMAZON_fr,L'Oréal,Shampoing,amzn1.account.AGNUGSZH7BP6TZ6E7MGPP33XURFQ,29 novembre 2018,"5,0","Bien emballé, réception rapide et très bon produit. cela fait plusieurs mois que je l'utilise et en suis contente. Le format permet de faire des économies substantielles et je l'ai payé bien moins cher que chez mon coiffeur habituel",L'orÃal - Shampooing Vitamino Color A-ox 500 Ml,E22258
AMAZON_fr,L'Oréal,Excellent produit (cheveux <5cm),amzn1.account.AEFCPCDX3VRV5YX7WISLXRZHE7CA,4 septembre 2016,"4,0","Argile restructurante, ne colle pas autres séchage et effet 100% naturel (ne brille pas, ne fait pas de paquets, le cheveux paraît comme raide naturellement. Il fixe très bien les cheveux mi-courts (5cm max) au delà le produit n'est pas assez efficace",L'Oréal Professionnel - Crème Coiffante pour Cheveux Homme - CLAY - 50ml,13795
AMAZON_fr,L'Oréal,Bouteille abîmée et ouverte,amzn1.account.AF2QZMVNSSVK2K476W2WE5BKI7UA,10 août 2018,"1,0","Habituée à commander ce produit toujours reçu correctement, cette fois la bouteille à probablement été abîmée AVANT l emballage j'ai donc du shampoing qui a couler dans le plastique et la bouteille déformée",L'Oréal Professionnel - Shampooing Absolut Repair Lipidium - 1500ml,3.47464E+12
AMAZON_fr,L'Oréal,J'adore,amzn1.account.AFURI3IZT6L2X2EPZFZ3IYYSOHIQ,20 novembre 2017,"5,0","J'utilise cette huile depuis des années et je n'ai rien à redire elle rend mes cheveux très brillant, très doux et elle sent si bon",L'Oréal Professionnel Mythic Oil Huile Nutritive 100 ml,LOR0007
AMAZON_fr,L'Oréal,Au top !,amzn1.account.AE6HHH2FGAU5DNZC5SL6RG6YVVDQ,15 décembre 2016,"5,0","C'est juste l'indispensable pour ma part.
D'autant plus que le prix reste dans les plus bas du marché.  Je commande régulièrement depuis plusieurs mois et je n'ai jamais eu de soucis.",L'Oréal Paris - Poudre Fondante Accord Parfait Vanille Rosé (2.R) 9g,3.60052E+12
AMAZON_fr,L'Oréal,J adore,amzn1.account.AFBGXQALUVTANAVOUWFA3IVKCVZA,27 octobre 2017,"5,0","Je suis fan: toujours livre à temps, et ce shampoing fais des miracles... plus de jaune sur mes meches... et le flacon doseur est parfait",L’Oréal Magnesium Silver Shampooing 500 ml,null
AMAZON_fr,L'Oréal,Conforme aux attentes,amzn1.account.AGN6FDJH5VCSE45YEWRFPVQOOJJQ,12 août 2013,"5,0","Facile à utiliser avec un nouvel applicateur, reste à juger des résultats sur la repousse et la consolidation dans quelques semaines",L'Oréal Professionnel Anti-Chute Aminexil 42 Ampoules de 6 ml,18167
AMAZON_fr,L'Oréal,Bon produit,amzn1.account.AFHKZBAZWBSL3V26O72XT73HHE4A,13 avril 2018,"5,0","Un masque à la hauteur de mes espérances !
Mes cheveux méchés apprécient. Ils sont lumineux et hydratés grâce à ce masque.
Prix très intéressant.",L'Oréal Professionnel - Masque-Eclat pour Cheveux Méchés - 500 ml,2420
AMAZON_fr,L'Oréal,Champoing de bonne qualit?,amzn1.account.AEUM37HXVINDQFKVGKDKUZ6BYL5A,5 janvier 2019,"5,0","Utilis? pour lavage quotidien ,produit de qualit? .champoing concentr? donc ?conomique.","L'OREAL PROFESSIONNEL A-OX  Vitamino fixateur de couleur Shampooing ,1500 ml",null
AMAZON_fr,L'Oréal,Le prix de vente n'est plus concurrentiel,amzn1.account.AGUTSTXKNK7RW7IFYHQH4SSW7HAA,27 novembre 2017,"2,0","Excellente crème qui pénètre rapidement, et non grasse. J'ai acheté cette crème ici il y a 3 semaines qui était un prix abordable maintenant je la trouve moins cher au supermarché ....",Soin Anti Age Homme Vitalift 5 Actions de L'Oréal Men Expert 50ML,3.60052E+12
AMAZON_fr,L'Oréal,PRODUIT DEMANDE .LIVRE EN TEMPS ET HEURE,amzn1.account.AEUR73T7VVSEAKJNLLW3E5LWLSVQ,14 novembre 2018,"5,0",EXCELLENT,L'Oréal Paris Masque Reconstructeur Absolut Repair Lipidium 500ml,null
AMAZON_fr,L'Oréal,Très bien,amzn1.account.AGAHP7HLI6X2UKMIDOZP7WSNURVQ,28 mai 2016,"5,0",Excellent shampoing c'est celui que je prend chez ma coiffeuse et là le prix est plus qu'attractif. Je n'ai trouvé aucun shampoing faisant le cheveu aussi doux et souple j'ai les cheveux très épais et bouclés,"L'OREAL PROFESSIONNEL A-OX  Vitamino fixateur de couleur Shampooing ,1500 ml",null
AMAZON_fr,L'Oréal,Bon produit,amzn1.account.AHJZZMTRKQAP24TKIDDATMAUZ5EA,8 décembre 2018,"5,0",Agréable à appliquer ne colle pas les cheveux.,L'Oréal Professionnel - Crème de Coiffage pour Homme - Finition Mat - Homme by L'Oreal Professionnel Matt - 80ml,13809
AMAZON_fr,L'Oréal,Bonne produit,amzn1.account.AFQUKEXZTT3COF76UNIGE6MBCWTQ,28 janvier 2019,"4,0",Je connais bien comme d’habitude,L'Oréal Paris ABSOLUT REPAIR MASQUE 500ML LIPIDIUM VD92.,55521
AMAZON_fr,L'Oréal,Ne colle pas aux cheveux,amzn1.account.AGCIDJGSFFEQGVEXEU3X5KLVUFLA,23 janvier 2017,"4,0","Excellent car ne colle pas aux cheveux, mieux que du gel basique.
Vous l'appliquez avec un peu d'eau et ensuite séchez vos cheveux, et ça tient toute la journée !",L'Oréal Professionnel - Crème de Coiffage pour Homme - Finition Mat - Homme by L'Oreal Professionnel Matt - 80ml,13809
AMAZON_fr,L'Oréal,Parfait ????????,amzn1.account.AHTD2XHZYNXLREDR65VAQCAWM45A,12 février 2019,"5,0","Je l’utIlse pour mes mèches blondes
Ces dernières ne jaunissent pas",L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
AMAZON_fr,L'Oréal,l'oréal crème de jour,amzn1.account.AFB27H3PPUE3IJS32FEJEWG27QVA,3 décembre 2017,"5,0","Crème de jour de L'oréal que j'ai commandée lors de mon abonnement, très agréable et facile à étaler, très bonne odeur. J'adore cette crème rose.
Essayer c'est l'adopter.",L'Oréal Paris Age Perfect Golden Age Soin Jour Anti-Relâchement & Eclat 50 ml,3.60052E+12
AMAZON_fr,L'Oréal,Très contente,amzn1.account.AFCBT3ZMG62HRTGZD4D3JWUGZ42A,26 septembre 2017,"5,0",Produit déjà acheter chez un grossiste pas le même prix le double dc pris très compétitif et produit super mais cheveux on pousser de 5 10 cm très très satisfaite,L'Oréal Professionnel Programme Avancé Anti-chute Double Action Aminexil Advanced à l'Oméga-6 Nutri Complexe et Aminexil Série Expert 10x6ml,55792
AMAZON_fr,L'Oréal,tres bon produit,amzn1.account.AHGEHS6YXS5ENKA5QXMZGKGUIVYA,12 avril 2015,"4,0",Éclaircit en un shampoing les cheveux jaunis attention à ne pas laisser poser trop longtemps car assèche vite les cheveux,L'Oréal Professionnel Silver Éclat Shampooing Protecteur Système 500 ml,44KO01
